,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomeElo,AwayElo,LastGame_home,LastGame_away,PastShot_home,PastShot_away,PastGoaldiff_home,PastGoaldiff_away
3432,14,5,4,2,8,10,6,2,1,0,0,0,1611.1899251635691,1492.0031753592252,8,7,103,6,-4,-2
3433,23,4,13,1,12,13,4,2,1,3,0,0,1840.557932867793,1418.7151091008056,7,7,167,114,11,-7
3434,14,16,5,8,18,10,7,2,1,1,0,1,1612.8588059189076,1517.5932941090489,7,6,133,113,-6,-9
3435,11,18,4,6,6,11,2,9,0,0,0,0,1546.8663350509332,1951.1784430180437,7,8,123,157,-7,9
3436,6,17,1,8,12,11,3,5,1,1,0,0,1428.1361595633548,1927.6030788508685,7,6,86,114,2,10
3437,7,13,3,5,13,10,7,3,3,4,0,0,1526.6823439595084,1425.013026093889,8,7,8,102,3,3
3438,18,9,6,2,14,21,14,3,3,3,0,0,1973.5206580955507,1924.5480766078865,7,8,187,174,26,14
3439,19,7,6,2,7,9,7,1,1,2,1,1,1962.5387858068982,1699.164182208577,9,9,192,131,19,-2
3440,9,19,3,8,13,14,2,5,5,4,0,1,1484.870630175985,1952.6888148359883,7,5,114,194,-3,20
3441,16,7,3,3,9,6,1,1,4,1,0,0,1418.6333904928763,1416.39327735395,7,7,101,77,-6,-2
3442,16,6,6,3,10,10,5,4,0,1,0,0,1527.093999351518,1613.356474446811,6,7,15,137,4,-6
3443,22,11,7,4,8,7,9,3,1,2,0,0,1939.3459610602733,1611.6716446850098,7,7,113,98,11,-4
3444,16,8,8,3,17,11,7,5,1,3,0,0,1424.6013707018794,1517.0956255811454,6,7,98,117,2,-9
3445,8,16,0,2,7,18,3,11,0,1,1,0,1427.3536985675473,1491.5214558377845,7,7,116,11,-14,-4
3446,18,7,7,0,12,7,6,3,2,2,0,0,1944.0209042406038,1709.0141531794868,7,6,173,129,14,0
3447,18,8,10,0,6,9,4,3,2,4,0,0,1840.6396514757223,1945.1685505632124,8,8,180,164,10,11
3448,28,13,5,3,9,9,10,7,0,0,0,0,1954.0478304628334,1306.6498845471726,7,8,187,111,23,-3
3449,10,16,2,2,10,9,10,4,2,2,0,0,1491.1615371245866,1552.8762275057645,8,8,121,124,-7,-4
3450,17,7,9,2,14,10,10,3,0,1,0,0,1943.6766028096597,1471.4472528052113,13,14,160,116,6,-4
3451,12,12,6,3,9,4,2,6,2,0,0,0,1500.7001025266563,1481.9258993659696,14,13,27,113,-4,-5
3452,12,15,1,6,14,14,7,3,3,1,0,0,1708.7898966989546,1944.0613976263978,13,13,125,196,-2,19
3453,8,16,2,6,11,8,2,9,1,0,0,0,1611.5787139053407,1944.245160721136,14,13,103,176,-4,14
3454,13,10,7,3,10,9,8,3,2,2,0,1,1966.112192206762,1842.131599229275,14,13,190,178,19,14
3455,9,12,1,3,8,11,7,4,0,0,0,0,1622.3756323753357,1418.1750518786755,14,14,135,116,-3,-10
3456,10,18,5,8,10,10,5,11,0,0,0,0,1562.1118652643815,1939.4388918399425,13,14,125,126,-3,11
3457,4,23,2,5,7,14,3,13,1,1,0,0,1316.6363173836082,1399.2481800898845,14,15,117,100,-4,-11
3458,10,16,4,8,11,15,7,5,2,3,0,0,1435.7784877569418,1425.5794992443896,15,15,80,101,2,6
3459,19,10,3,2,11,14,10,3,1,2,0,0,1516.1174970386353,1518.0748414229934,16,16,118,31,-9,4
3460,15,9,3,2,5,12,6,4,0,0,0,0,1471.392670501214,1501.180077341288,6,6,111,39,-5,-2
3461,14,13,3,4,14,13,5,5,5,1,0,0,1398.3576867500246,1602.5459135083343,6,7,108,132,-12,-3
3462,15,10,3,1,6,6,8,4,1,1,0,0,1517.4770650997698,1594.700074978589,5,7,41,105,2,-5
3463,35,5,9,4,7,9,12,2,1,2,0,0,1841.7323585862418,1317.526810723468,7,6,174,114,8,-3
3464,14,13,3,4,13,11,7,5,3,1,0,0,1445.0367702422466,1556.0965253058394,6,7,112,126,9,-2
3465,26,4,8,0,11,9,11,1,1,3,0,0,1971.2050602095417,1416.3212167590848,7,6,187,86,18,2
3466,7,28,1,10,8,6,3,11,2,0,0,0,1438.004770745677,1966.5114328497953,7,7,113,185,-9,21
3467,6,9,1,1,15,7,2,3,2,2,0,0,1481.4459245513378,1516.7152733618589,7,5,108,123,-6,-8
3468,13,11,4,2,11,15,5,1,1,3,1,0,1961.1237996478876,1943.731185113657,8,8,187,165,17,8
3469,16,7,7,3,15,14,4,1,1,1,0,0,1945.4542317984847,1681.6462341158108,8,8,132,125,9,-7
3470,5,9,3,2,9,13,3,4,3,2,0,0,1327.4927403374845,1508.4700453998742,7,7,106,56,-1,2
3471,12,8,4,4,12,11,4,6,3,1,0,0,1681.4379539000895,1472.1106277506135,6,8,103,121,-13,0
3472,12,23,7,6,13,14,3,6,3,3,0,0,1603.7070946784847,1831.7664289722254,7,7,108,194,-4,7
3473,25,5,9,0,6,7,8,2,3,1,0,0,1985.5436567091774,1380.2514447565543,7,7,194,115,27,-14
3474,14,9,4,4,12,9,8,4,1,4,0,0,1620.6521555018046,1945.662512014206,7,6,134,145,-2,13
3475,13,7,2,4,5,14,5,0,2,2,0,0,1554.8030871570475,1951.9068214813274,7,6,125,183,-5,15
3476,10,8,3,4,9,16,5,4,1,3,0,0,1426.2899917541545,1418.9725468862948,7,7,77,107,3,-13
3477,10,15,4,5,10,20,4,3,4,2,0,1,1525.7280763178983,1961.236285214472,7,7,125,195,-8,17
3478,7,17,3,5,6,8,2,8,2,1,0,0,1500.4621200918887,1446.3302083910385,9,8,48,114,-3,7
3479,16,7,6,3,8,17,7,4,1,4,0,0,1952.9481632802172,1472.4331215952984,8,9,164,107,10,-5
3480,19,8,4,1,6,10,7,5,1,0,0,0,1471.7871356129178,1587.2890323842603,7,7,109,114,-5,-6
3481,4,17,2,6,8,13,4,8,0,2,0,0,1969.2790985426116,1985.5823911681782,7,7,179,197,16,32
3482,6,14,1,7,7,4,4,7,1,1,0,0,1515.9330390524158,1975.5866219231848,7,7,65,190,2,16
3483,18,6,7,1,6,9,6,5,0,0,0,0,1959.525004239204,1380.2127102975535,7,7,142,114,14,-18
3484,17,21,6,3,11,10,5,6,1,2,0,0,1537.4308100957633,1606.7896632768066,7,7,129,144,-7,-3
3485,9,15,4,3,12,11,7,6,3,0,0,0,1472.2968458417213,1437.5357060788187,5,7,98,106,-6,-11
3486,9,6,4,1,15,13,2,1,3,2,0,0,1511.3777396091855,1407.7268325616305,7,7,120,77,-9,0
3487,25,9,12,1,7,8,6,5,0,2,0,0,1953.0844390337943,1501.8074906733548,6,7,171,55,10,-2
3488,23,5,4,2,14,7,9,3,2,2,0,0,1681.7614460377852,1320.029746684943,8,8,111,103,-12,1
3489,8,17,5,2,11,6,1,5,1,1,0,0,1444.9848378095724,1848.1844912664499,7,8,126,203,6,9
3490,20,8,5,6,11,14,7,4,2,2,0,1,1339.3040231514572,1513.7046876727559,13,14,99,117,0,-8
3491,14,15,5,5,7,6,5,8,2,1,0,0,1380.0336674936261,1951.846004769274,14,14,105,162,-20,12
3492,19,6,5,1,7,13,7,3,0,2,0,0,1842.6417590750655,1959.7040470431314,13,14,208,150,8,20
3493,20,5,11,1,5,8,5,0,0,1,0,0,2003.0154849415158,1541.83495733972,14,14,188,127,28,-6
3494,7,7,3,2,12,16,5,3,1,5,0,0,1405.3998844980601,1504.6929818211165,14,14,71,71,-1,-2
3495,18,5,6,1,9,7,9,5,1,3,0,0,1986.826679154484,1465.589734274978,14,14,193,113,21,-6
3496,11,9,2,6,8,10,2,5,1,0,0,0,1444.5719623179787,1953.4767524428978,14,13,107,185,-8,10
3497,12,13,3,6,12,10,7,1,4,1,0,0,1501.4151772642513,1662.487169571271,14,14,64,122,-4,-10
3498,12,19,2,5,11,12,3,8,1,2,0,0,1602.3855160328499,1450.5275700009568,15,14,151,128,-2,6
3499,11,5,3,1,13,6,4,1,2,2,0,0,1593.4864337222002,1465.2605896025614,16,16,111,96,-9,-6
3500,16,7,2,5,5,13,10,3,1,0,0,0,1513.431219917457,1505.0629741117561,6,5,112,76,-9,-4
3501,14,16,8,5,13,16,6,6,2,3,0,0,1933.412978897875,1463.2713848088217,7,7,153,104,10,-6
3502,5,9,3,3,10,12,4,7,4,2,0,0,1494.2503713084136,1959.8945619357423,7,7,78,148,-4,21
3503,15,6,10,0,10,6,4,5,2,3,0,0,2004.133124713522,1339.577490906756,7,7,191,105,32,0
3504,7,10,3,0,12,14,3,5,4,2,0,0,1454.8965831343728,1398.466693365025,6,7,137,114,5,-14
3505,20,7,6,2,10,8,8,3,0,1,0,0,1598.0165028994338,1468.6201847007012,6,5,149,94,-3,-5
3506,10,7,2,3,17,10,8,3,0,1,0,0,1540.7173175677137,1464.9272081545423,7,7,118,106,-11,-7
3507,19,11,4,6,6,9,7,6,0,1,0,0,1415.842495010763,1590.1268386240604,7,5,69,113,0,-8
3508,8,30,3,14,14,14,0,7,1,1,1,0,1658.839372723766,1934.7773299520547,7,8,127,184,-9,6
3509,14,12,6,7,2,8,3,5,0,1,0,0,1987.4892052749196,1842.4512441824545,8,8,197,210,21,8
3510,17,4,5,2,9,9,5,2,0,0,0,0,1936.2868260184052,1413.069412578042,6,7,178,85,7,-3
3511,7,18,1,5,5,5,5,5,2,0,0,0,1477.7352825011014,1934.9946936717238,7,7,95,143,-7,11
3512,19,6,9,2,18,15,11,2,1,2,0,0,1387.3337765018077,1499.135958739946,7,8,112,118,-19,-8
3513,16,1,8,0,10,8,9,2,0,1,0,0,1826.1301497129252,1522.8816345853384,6,7,196,83,1,-3
3514,11,13,3,4,12,14,6,3,1,0,0,0,1931.2632986588176,2003.810299744449,7,6,146,185,20,19
3515,13,6,0,2,10,9,8,1,4,4,0,0,1461.689670034973,1527.9092432211546,7,7,111,118,-7,-9
3516,6,15,4,5,10,7,1,2,2,3,0,0,1459.1262206814863,2004.7986464990886,7,7,96,185,-4,33
3517,7,6,2,1,9,10,2,7,3,1,0,0,1519.358235289267,1607.5104669186487,9,8,83,152,-1,-2
3518,9,16,3,2,6,10,3,10,0,2,0,0,1592.8999210567815,1657.3298766574155,8,7,112,120,-2,-13
3519,12,12,5,5,9,10,5,3,3,0,0,0,1338.9119691211895,1466.0294999975902,9,9,97,135,-2,6
3520,7,9,3,3,8,15,3,5,1,4,1,0,1514.8182263835681,1458.9486662736297,7,7,84,86,-6,-4
3521,16,16,4,6,11,12,11,9,2,2,0,0,1447.5419446514923,1477.3050480534275,5,7,128,92,1,-8
3522,13,5,3,1,4,4,9,1,0,0,0,0,1599.5904859816792,1357.3995244672874,6,5,144,100,-1,0
3523,11,14,7,4,12,8,4,10,0,0,0,0,1530.5490521958031,1619.5845191214862,7,6,110,100,-9,0
3524,12,5,2,2,13,12,8,7,2,1,0,0,1410.4964492327604,1527.2782162262365,7,6,77,90,-5,-1
3525,6,15,1,7,9,13,2,3,3,0,0,0,1487.9876173039058,1834.1935579146955,7,7,110,187,-9,1
3526,18,10,8,2,16,20,4,7,1,3,0,0,1935.4249281193977,1948.5438887165328,8,8,133,148,8,19
3527,10,11,5,3,14,12,2,5,0,2,0,0,1630.6452785927108,1459.0498610603245,7,8,114,118,-13,-3
3528,9,6,5,3,15,15,5,5,1,6,0,0,2004.9762009069452,1938.8597893636868,8,8,185,178,29,6
3529,12,11,2,3,6,7,10,9,0,2,0,0,1986.5297096867337,1398.482117937848,8,8,179,125,12,-17
3530,14,14,5,4,11,16,7,4,4,1,0,0,1921.7833589403522,1991.0959308552567,13,13,157,173,3,11
3531,11,20,5,3,13,10,8,11,3,2,1,0,1479.6187530151979,1531.1668351384617,14,14,99,83,-6,-8
3532,16,13,7,1,12,12,8,6,1,1,0,0,1364.8967875400394,1409.196963039166,14,14,95,85,0,-6
3533,16,8,7,5,9,26,9,4,2,3,0,0,1393.915896769325,1645.7569775656232,13,13,122,115,-15,-13
3534,2,12,0,4,8,10,1,7,1,1,0,0,1611.152497941706,2022.0526313302798,14,13,108,180,1,29
3535,21,5,8,0,15,9,10,2,1,1,0,0,1834.717282898618,1592.0932229089271,14,14,188,128,4,-2
3536,16,12,7,5,10,9,11,4,1,1,0,0,1930.6187345760723,1445.228239689722,13,14,136,138,14,2
3537,7,11,2,7,13,12,3,4,2,3,0,0,1442.600057518736,1953.3500822598583,14,13,79,132,-6,10
3538,17,10,7,6,13,10,3,1,1,4,0,0,1443.9381620874121,1487.4638923199834,14,15,120,107,-4,-8
3539,9,13,3,6,13,5,6,7,1,0,0,0,1528.577702419831,1538.9810733755833,16,16,89,112,2,-8
3540,8,7,4,2,9,12,5,5,1,1,0,0,1469.3000370007837,1610.9369005078406,5,6,101,96,-9,-3
3541,10,9,5,3,9,5,5,2,1,1,0,0,1403.3961917205352,1531.2389343677603,7,5,134,114,-14,-9
3542,16,11,4,3,10,7,7,8,0,0,0,0,1855.0078817919589,1953.5813136030556,7,7,186,134,6,13
3543,15,8,4,2,9,9,5,0,0,2,0,0,1937.302250388852,1536.319841427654,7,5,135,93,13,4
3544,12,12,2,4,8,13,6,3,1,2,0,0,1438.5447238769423,1462.1020174066118,7,6,137,118,0,-4
3545,10,9,1,5,18,6,4,5,4,2,0,0,1381.590271712415,1507.3247923134827,7,7,92,104,-4,0
3546,24,5,5,2,10,13,8,0,1,4,0,0,1963.197401983111,1442.3688261755387,7,7,169,78,10,-11
3547,8,17,2,2,8,14,5,5,2,0,0,0,1392.5034788667904,1949.681887812498,8,8,91,153,3,6
3548,4,14,0,5,10,10,3,7,2,3,1,0,1503.4607958401768,2022.2682287641453,8,8,96,173,-13,31
3549,17,5,5,2,6,13,7,2,0,0,0,0,1571.802624015586,1636.276682614413,8,8,119,116,-6,-13
3550,10,10,4,4,13,8,10,5,2,0,0,0,1528.8133395354168,1422.0738430175666,3,3,85,128,3,-11
3551,7,18,4,6,7,10,4,9,1,2,0,0,1602.111754649932,1957.2034192232443,4,3,92,165,-1,10
3552,12,15,3,7,12,10,5,5,2,1,0,0,1466.0986898693898,1944.808752281089,3,3,122,128,-1,12
3553,8,14,4,4,13,12,1,6,0,0,0,0,1448.3628089354054,1434.5480514141643,3,3,73,133,-11,-6
3554,21,7,7,2,10,12,7,2,0,1,0,0,1949.851718182019,1503.236317190325,3,3,162,84,11,-14
3555,10,10,2,4,9,11,4,6,0,1,0,0,1498.9866890434155,1392.3336484972692,4,3,104,86,1,2
3556,21,2,10,0,10,7,15,1,1,0,0,0,1945.2075718123806,1389.9283749824822,4,4,127,95,11,-6
3557,8,7,5,3,16,6,2,6,2,1,0,0,1619.1080984804187,1478.1251828586924,3,5,114,101,-14,-6
3558,26,7,12,2,12,11,6,5,1,1,0,0,2022.492707413997,1588.9712081495802,3,3,168,130,31,-3
3559,10,14,1,7,8,10,5,9,1,5,0,0,1512.561283070729,1863.381623582634,4,4,107,184,-10,2
3560,33,8,15,4,11,10,12,1,3,2,0,1,1953.423745527661,1945.4591773287284,3,4,166,125,13,14
3561,6,12,2,6,8,7,2,2,1,0,0,0,1532.3905732785756,1864.7204613264762,4,3,83,188,1,10
3562,23,8,9,2,8,13,11,4,0,1,0,0,1946.9989258653538,1429.7341955214445,3,4,132,131,11,-7
3563,6,5,4,3,12,9,2,5,2,1,0,0,1633.9820685253105,1499.6642898446833,3,3,110,81,-7,-17
3564,16,14,3,4,3,11,10,7,0,2,0,0,1631.0823895994029,1400.62282747414,4,3,91,92,1,2
3565,10,10,3,3,12,10,2,6,2,0,0,0,1511.2224453268866,1388.137020929509,3,3,107,87,-13,-6
3566,6,8,2,2,16,8,7,2,4,1,0,1,1465.4482648217504,1928.2327842737734,4,4,122,168,-5,6
3567,20,10,6,2,11,10,3,7,3,1,0,0,1453.1766648281252,1418.4966092744078,4,4,69,115,-9,-10
3568,16,15,5,4,6,12,5,4,2,1,0,0,1490.6975100665447,1586.1096904168942,4,4,107,128,3,-2
3569,24,7,8,4,5,7,10,4,2,2,0,0,2025.3542251466831,1463.2512128138005,4,4,181,89,27,-12
3570,8,11,5,2,10,12,3,5,1,0,0,1,1395.7834624869984,1474.1484236247263,7,7,101,121,1,1
3571,24,11,8,5,14,14,6,3,5,2,0,0,1419.9552872943493,1492.4743684930072,7,6,111,108,-9,2
3572,19,7,6,2,6,10,8,1,0,0,0,0,1492.1175907384434,1529.786877089491,7,7,71,80,-19,-2
3573,10,13,4,5,10,9,6,5,2,1,0,0,1428.3781469676317,1635.9217545865445,7,7,125,97,-10,2
3574,18,7,3,1,8,18,6,3,2,5,0,0,1381.1118857858273,1451.7179868081837,7,7,93,83,-7,-9
3575,20,4,11,3,12,9,12,6,1,0,0,0,1919.5326254707975,1518.2475804705682,7,7,150,104,6,-11
3576,5,19,2,2,10,10,4,3,6,1,0,0,1462.6775817053183,1948.3549744191666,6,7,87,142,-13,13
3577,23,3,3,2,8,11,12,1,1,3,0,0,1867.3241575155607,1641.5287676315504,8,8,165,109,14,-1
3578,8,14,5,7,16,10,2,8,4,2,0,0,1956.9304895593575,2025.9278562551654,8,7,117,177,12,22
3579,6,11,3,6,12,10,4,5,2,2,0,0,1584.3328319904317,1941.9524332970318,7,8,130,188,-3,11
3580,10,14,2,7,6,14,6,4,0,0,0,0,1406.1211325125298,1517.4735978416466,3,3,104,95,2,-11
3581,14,7,4,2,14,18,4,6,2,1,0,1,1419.618288760073,1463.8107535991949,3,3,130,124,-4,-1
3582,7,12,2,5,11,4,1,3,0,0,0,0,1504.379442486887,1931.2256407124917,3,3,81,154,-17,8
3583,14,6,5,1,16,6,5,7,1,0,0,0,1858.9517301375365,1443.640429062527,3,4,165,83,13,-8
3584,9,14,2,7,14,12,4,9,1,2,0,0,1942.9711892061846,1492.8113670272835,3,4,116,111,10,3
3585,16,7,4,4,10,11,4,1,1,2,1,0,1420.837524671527,1649.9011950095746,4,3,118,100,-10,-2
3586,12,16,4,11,13,9,9,9,1,0,0,0,1587.7806351626207,1643.462376882649,3,4,122,98,-2,4
3587,7,23,3,10,12,6,2,5,0,0,0,0,1389.1894435314841,2039.8871566083383,4,3,101,166,-5,18
3588,25,7,8,4,5,10,10,2,1,1,0,0,1920.3066080997191,1517.5250253410475,4,4,155,80,9,-5
3589,6,22,0,3,9,9,1,7,1,0,0,0,1479.8069154119933,1938.5046301248428,4,3,82,183,-11,9
3590,23,10,5,2,13,9,7,5,2,1,0,0,1936.9289804222562,1407.6563723936067,3,3,180,126,7,-11
3591,12,11,2,6,13,13,8,2,4,2,0,0,1517.3178066530882,1412.3006891094785,3,4,78,109,-5,2
3592,24,6,8,2,8,16,8,4,1,3,0,0,1940.5812936755947,1557.9439767444057,4,3,162,113,11,-4
3593,11,13,2,6,12,13,6,4,2,2,1,0,1673.299035300864,1423.9000257692403,3,4,106,138,7,1
3594,20,7,11,2,13,20,5,1,2,4,0,0,2044.98166479516,1920.5138267876785,3,3,172,166,21,7
3595,17,14,0,7,12,13,7,9,2,1,0,0,1511.2940412446978,1481.3825651145798,4,3,92,79,-13,-12
3596,13,15,3,9,12,17,8,7,2,1,1,1,1459.5290165900276,1495.023789523784,4,4,116,82,-2,-15
3597,6,21,2,7,5,10,2,3,1,1,0,0,1492.5841916891547,1849.258130909773,4,4,106,162,2,13
3598,12,8,5,3,14,7,6,3,1,3,0,0,1453.3340282902905,1943.1983645443133,4,4,80,107,-8,7
3599,12,8,7,3,12,12,6,3,2,3,0,0,1663.082347287495,1384.0949353446624,5,5,84,102,0,-8
3600,11,14,4,9,9,11,7,8,1,0,0,0,1937.0143588978378,1873.6252632286712,6,5,194,164,9,17
3601,14,13,3,1,8,11,6,4,0,0,0,0,1508.1860607638391,1431.5421374438733,7,7,78,118,-5,-6
3602,5,18,2,8,10,10,4,4,1,2,0,0,1421.4324349987276,1919.8853827704195,7,7,100,155,2,3
3603,5,25,0,8,8,4,2,7,3,0,0,0,1663.290903708299,1940.7495579255828,5,7,83,171,2,13
3604,11,19,3,6,19,8,4,6,2,2,1,0,1643.7971557971334,1958.9339074690477,7,6,106,109,4,8
3605,14,5,5,1,8,7,4,6,0,1,0,0,2045.610108812419,1468.2170593702565,7,6,172,107,19,-1
3606,12,10,6,3,16,9,9,1,2,1,0,0,1557.7757124944176,1523.0106686699382,7,7,107,90,-5,-10
3607,9,17,5,7,9,11,1,11,1,0,0,0,1492.2884087483499,1437.5984853655561,7,6,104,87,-11,-9
3608,7,13,2,5,13,11,6,3,2,3,0,0,1383.8863789238583,1453.401905272971,5,7,103,137,-12,3
3609,19,11,6,4,9,12,6,3,1,1,0,0,1500.3881976109278,1407.5709939180251,7,7,85,117,-9,-12
3610,26,10,10,5,12,14,7,4,3,4,0,0,1468.1839831501381,1480.889837046431,3,3,105,88,-6,-7
3611,25,8,8,1,8,8,13,1,0,1,0,0,1946.9462053936566,1508.8063919071508,3,3,182,85,11,-7
3612,18,15,8,7,9,12,8,5,2,4,0,0,1532.295671426413,1493.2378705960807,3,3,95,103,-11,-8
3613,22,7,9,4,5,8,4,2,0,1,0,0,1882.9411630993154,1375.1250965818624,4,3,166,91,20,-11
3614,23,3,6,2,10,14,12,2,3,7,0,0,1964.4792574956255,1410.6524408800833,3,3,119,99,9,2
3615,16,16,7,6,8,15,3,8,0,2,0,0,1930.6653768890637,1548.4907097379428,3,3,159,99,3,-6
3616,11,11,1,5,7,13,8,8,3,3,0,0,1430.9218063005617,1638.2518057705556,3,3,115,106,-5,3
3617,17,7,3,3,14,13,10,2,2,0,0,0,1436.6490235178253,1657.0942562402254,3,3,97,80,-10,5
3618,6,22,2,6,11,6,3,8,1,0,0,0,1427.069354482522,2045.6431850325373,4,4,121,171,-12,20
3619,16,16,2,9,12,7,5,4,0,1,0,0,1462.1631876149668,1927.6984590271936,5,6,140,175,4,6
3620,19,6,7,1,8,13,4,4,0,0,0,0,1459.086288821307,1664.2287300170408,4,4,124,71,-5,7
3621,21,1,12,1,5,10,7,0,1,1,0,0,1947.0167771246615,1502.5545301836064,4,4,189,112,12,-9
3622,3,11,1,4,14,14,5,4,2,1,0,0,1522.9790118388873,1425.5968106679466,4,4,112,90,-8,1
3623,17,7,6,1,7,3,7,1,3,2,0,0,1882.9890711877508,1635.597986956932,4,4,172,108,22,0
3624,15,8,3,3,12,13,10,7,2,4,0,0,1949.5348877077622,1548.3395426161117,4,4,131,109,8,-9
3625,11,10,2,3,11,10,3,6,2,2,0,0,1419.6127172432302,1508.7358201761458,3,4,115,86,-12,-9
3626,9,9,4,4,14,13,1,8,4,2,0,0,1433.5756251141854,1375.077188493427,4,4,113,94,-3,-15
3627,10,15,1,4,14,11,7,8,5,4,0,0,1450.4743287802105,2053.099822271829,3,4,137,178,3,20
3628,14,14,3,4,14,9,5,6,3,3,0,0,1429.51454974101,1939.38731786195,5,3,108,174,-9,6
3629,15,26,6,8,13,9,5,12,2,1,0,0,1516.99226471419,1461.8867464072118,2,2,91,127,-10,-5
3630,13,19,4,5,4,12,3,9,0,0,0,0,1435.0158282936172,1883.2451464903243,2,2,96,174,0,20
3631,12,21,0,6,11,10,6,6,2,0,0,0,1661.428272431136,1939.6442944268367,2,2,67,136,5,9
3632,11,6,5,1,7,9,4,1,1,1,0,0,1635.3419116543585,1513.5599942132167,2,2,101,108,-1,-9
3633,11,14,4,6,10,11,10,5,3,1,0,0,1502.4163863688948,1411.356272705186,2,2,102,110,-14,-11
3634,17,7,7,4,8,12,9,1,1,1,0,0,2049.796262234842,1414.387292730592,2,3,184,111,18,-3
3635,10,11,3,4,8,11,4,7,0,1,0,0,1558.2301358970371,1453.7778888171977,3,2,104,136,-8,4
3636,8,12,1,5,12,9,6,5,2,2,0,0,1394.2655208770204,1930.8165440108949,3,7,91,162,-13,7
3637,13,10,5,3,12,12,3,4,3,2,0,0,1489.987531375262,1430.4854263936602,7,2,92,113,-7,-8
3638,14,19,6,6,11,11,10,8,3,2,0,0,1938.4164412092996,1947.1549209393731,3,4,182,192,8,16
3639,31,3,8,1,10,6,7,1,0,2,0,0,1937.0151106432584,1491.4288278696922,2,2,162,99,8,-3
3640,17,14,7,1,14,13,6,3,2,2,0,1,1954.9493249635957,1636.0906532490399,10,12,200,110,12,4
3641,17,8,2,2,16,10,3,2,0,3,0,0,1472.7945231701153,1424.653676801029,11,12,131,93,5,-3
3642,8,8,2,6,7,9,7,3,1,1,0,0,1512.8112526185353,1501.2346851724924,12,9,94,92,-8,-1
3643,12,8,4,5,11,10,4,5,0,3,0,0,1430.4202078044577,1388.066954244657,12,11,112,86,-7,-13
3644,20,7,10,0,11,15,3,3,0,2,0,0,1927.2092533404582,1646.8035316174603,9,12,179,71,10,3
3645,16,10,4,4,11,13,5,4,0,5,0,0,1414.319004889529,1539.2135015441195,11,11,101,109,-7,-6
3646,15,13,4,1,8,15,9,6,0,0,0,0,1429.04412989923,1507.9267453297662,11,12,116,97,-5,-10
3647,13,12,5,3,8,10,4,5,2,2,0,0,1470.9522657916357,1930.622037185077,13,11,142,182,-9,6
3648,16,11,7,4,10,7,5,6,2,3,0,0,1893.6072979829125,2049.864550075905,13,12,172,189,18,18
3649,20,11,9,5,14,10,6,1,2,1,0,0,1954.2690352405125,1483.352451269623,14,14,141,100,8,-15
3650,16,9,10,5,6,8,5,10,0,0,0,0,1914.8391139558157,1474.8467119775387,6,7,177,138,4,5
3651,10,14,3,10,12,5,5,3,3,0,0,0,1502.422045424344,1945.3812709893596,7,7,102,206,-11,12
3652,13,12,2,2,7,12,5,4,3,3,0,0,1422.6014879936056,1954.8866535826219,7,5,93,146,-3,10
3653,9,15,4,5,15,10,0,3,2,1,0,0,1646.0430595938815,1434.548829804652,7,7,73,126,2,-3
3654,9,11,5,3,11,10,4,5,0,0,0,0,1645.658707223276,1408.608514396491,7,7,117,105,4,-10
3655,21,6,9,4,5,10,18,0,0,1,0,0,2041.536645058738,1422.8966923526484,6,7,186,112,16,-4
3656,11,6,6,3,18,13,3,2,1,1,0,0,1482.7348329275137,1495.4761876307505,5,7,102,98,-17,-10
3657,12,8,4,3,8,7,6,3,3,1,0,0,1518.5697501602772,1486.735189020897,7,6,92,146,2,-8
3658,10,17,4,2,8,15,2,9,2,3,0,0,1544.9239920371574,1927.969725364037,8,8,102,175,-9,14
3659,3,21,2,4,5,9,3,9,0,2,0,0,1395.5904696964662,1901.9352030000794,9,8,84,172,-13,19
3660,5,14,1,7,8,8,1,4,0,0,0,0,1487.7398218352039,1883.2662017278374,10,8,97,179,-7,15
3661,12,9,4,4,4,8,4,3,0,3,0,0,1414.2594709687082,1915.8375497594911,8,10,85,172,-11,2
3662,8,9,3,3,11,15,5,3,1,3,0,0,1515.5181762076818,1473.8482761738633,10,10,97,137,6,2
3663,21,11,5,5,5,12,8,5,1,0,0,0,1950.5534450615219,1489.7867629734924,11,11,199,144,15,-7
3664,9,8,4,1,9,10,5,5,0,2,0,0,1638.378240830557,1647.8812957162443,11,11,74,119,-2,5
3665,19,3,10,1,10,10,9,1,1,3,0,0,2041.836382130896,1442.2136485679766,11,11,181,133,17,-3
3666,14,11,4,2,15,15,7,4,1,2,0,0,1422.5969552804904,1420.5519853828637,11,11,104,96,-6,-5
3667,18,9,3,2,8,10,7,2,3,1,0,0,1552.1973139025836,1497.2498713521818,10,11,105,102,-8,-15
3668,11,12,4,2,12,12,2,6,4,3,0,0,1490.4711987230603,1406.3859259035228,11,11,103,104,-12,-10
3669,22,6,6,3,10,13,6,3,2,2,0,0,1920.6964034986108,1956.9361561933638,10,11,174,143,15,9
3670,15,11,7,2,8,8,4,6,2,0,0,0,1897.0180077625066,1654.5510802698022,4,3,148,77,2,-3
3671,15,13,8,4,14,19,8,1,2,3,0,0,1508.441368247054,1489.992255839502,3,3,139,104,-4,-13
3672,21,4,5,1,11,7,4,1,3,1,0,0,1497.246593945258,1514.088779442802,3,4,105,98,-11,7
